;Locality;Type of property;Subtype of property;Price;Number of bedrooms;Livable surface;Kitchen equipment;Number of bathrooms;Number of toilets;Floor of appartment;Number of floors;Balcony;State of the property;Build Year;Surface bedroom 1;Furnished;Surface of living-room;Cellar;Surface kitchen;Entry phone;Elevator;Number of showers;Orientation of the front facade;Number of facades;Terrace;Surface terrace;Surface bedroom 2;Security door;Access for disabled;Sewer Connection;Garden;Surface garden;Surface bedroom 3;Garage
140;1000 Brussels;flat;loft;340000;2;160;Partially equipped;1;2;;2;0;Normal;2008;12;0;46,86495084;0;17,42994887;1;1;1;;2;0;0;11;1;0;1;0;;14,26710011;1
141;1000 Brussels;flat;loft;338000;1;152;Super equipped;1;1;2;2;0;Normal;;22;0;44,5217033;0;16,55845143;1;0;1;;2;0;0;16,69413612;0;0;1;0;;13,5537451;0
142;1000 Brussels;flat;loft;535000;2;168;Super equipped;1;2;4;5;0;Normal;1930;19;0;49,20819838;1;18,30144631;1;1;1;;3;1;19;13;1;1;1;0;;14,98045511;1
143;1000 Brussels;flat;loft;480000;3;170;Partially equipped;1;1;;;0;New;1920;18;0;65;0;14;1;0;1;;2;0;;18;1;0;1;0;;14;0
144;1000 Brussels;flat;loft;620000;3;146;Super equipped;3;2;4;6;0;Fully renovated;1920;16;0;41;0;15,90482834;1;1;2;;2;0;;16;1;1;1;1;;13;0
145;1000 Brussels;house;master-house;1920000;5;453;Super equipped;4;2;;;0;Excellent;1908;25;0;26;1;49,34854274;0;0;1;North-west;2;1;20;16;0;0;1;1;101;16;0
146;1000 Brussels;house;master-house;775000;6;260;Partially equipped;2;3;;;0;Normal;1900;24;0;52;0;28,32366691;0;0;1;North-west;2;0;0;20;0;0;1;1;70;12;0
147;1000 Brussels;house;master-house;775000;6;260;Partially equipped;2;3;;;0;New;1900;16;0;52;0;28,32366691;0;0;1;North-west;2;0;0;12;0;0;1;1;70;24;0
148;1000 Brussels;house;master-house;1050000;5;330;Partially equipped;2;3;;3;0;Normal;;44,77374409;0;96,65896111;0;35,94926955;0;0;1;;4;0;0;36,24384817;0;0;1;0;;29,42589397;0
149;1000 Brussels;house;master-house;695000;6;250;Super equipped;1;1;;;0;Normal;;33,9195031;0;73,22648569;1;27,23429511;0;0;1;;2;1;20;27,45746073;0;0;1;1;20;22,29234392;0
150;1000 Brussels;house;master-house;1150000;10;240;Partially equipped;4;4;;;0;Normal;;32,56272298;0;70,29742626;0;26,14492331;0;0;1;;2;0;0;26,3591623;0;0;1;1;120;21,40065016;0
151;1000 Brussels;house;master-house;1095000;5;320;Super equipped;3;4;;3;0;Normal;1900;21;0;65;1;41;1;0;2;South-east;2;1;14;21;0;0;1;0;;18;1
152;1000 Brussels;house;master-house;775000;9;200;Super equipped;1;4;;3;0;Normal;;27,13560248;0;58,58118855;0;21,78743609;0;0;4;;4;0;0;21,96596859;0;0;1;0;;17,83387513;0
153;1000 Brussels;house;mixed-building;3150000;12;980;Partially equipped;12;12;;4;0;To be renovated;1900;12;0;30;1;4;1;0;12;North;2;1;30;12;0;0;1;0;;12;1
154;1000 Brussels;house;mixed-building;950000;13;478;Partially equipped;8;8;;3;0;To be renovated;1890;20;0;140,0090406;1;52,07197225;0;0;8;South-west;2;0;0;20;0;0;1;0;;20;0
155;1000 Brussels;house;mixed-building;1295000;7;360;Partially equipped;4;5;;3;0;Excellent;1910;16;0;105,4461394;1;39,21738496;1;0;4;South;2;0;0;16;0;0;1;1;112;15;1
156;1000 Brussels;house;mixed-building;1200000;;;Partially equipped;2;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
157;1000 Brussels;house;mixed-building;520000;1;120;Partially equipped;1;1;;3;0;Normal;;15;0;35,14871313;0;13,07246165;0;0;1;;2;1;10;13,17958115;0;0;1;0;;10,70032508;1
158;1000 Brussels;house;mixed-building;1595000;6;450;Partially equipped;6;5;;4;0;Excellent;1930;20;0;131,8076742;1;49,0217312;1;0;5;East;2;0;0;20;0;0;1;0;;15;0
159;1000 Brussels;house;mixed-building;3200000;;1425;Partially equipped;1;10;;4;0;Normal;1900;193,3411677;0;417,3909684;1;155,2354821;0;1;1;;2;0;0;156,5075262;0;0;1;1;120;127,0663603;0
160;1000 Brussels;house;mixed-building;895000;4;225;Partially equipped;4;4;;3;0;Normal;;13;1;65,90383712;0;24,5108656;1;0;4;;2;1;10;14;0;0;1;0;;13;0
161;1000 Brussels;house;mixed-building;1200000;3;568;Super equipped;3;5;;3;0;Normal;1899;77,06511104;0;166,3705755;0;61,87631849;0;0;1;West;2;0;0;62,38335078;0;0;1;0;;50,64820538;0
162;1000 Brussels;house;mixed-building;2250000;5;550;Partially equipped;6;6;;;0;Normal;;30;0;86;1;16;0;1;1;;2;1;15;23;0;0;1;0;;23;0
163;1000 Brussels;flat;studio;85000;;44;Partially equipped;1;1;3;3;0;Excellent;1950;5,969832546;0;25;0;10;1;0;1;;2;0;0;4,832513089;0;0;1;0;;3,923452529;0
164;1000 Brussels;flat;studio;175000;;40;Partially equipped;1;1;2;7;0;Normal;2024;5,427120496;0;11,71623771;0;4,357487218;1;0;1;;2;1;4;4,393193717;0;0;1;0;;3,566775027;0
166;1000 Brussels;flat;studio;180000;1;42;Super equipped;1;1;6;7;0;Normal;1970;5,698476521;0;32;0;4;1;1;1;;2;0;0;4,612853403;0;0;1;0;;3,745113778;0
167;1000 Brussels;flat;studio;155000;;35;Partially equipped;1;1;11;13;0;Excellent;1960;4,748730434;1;10,251708;1;3,812801315;1;1;1;;4;1;8;3,844044502;0;1;1;0;;3,120928148;0
168;1000 Brussels;flat;studio;125000;;30;Partially equipped;1;1;2;4;0;Normal;2008;4,070340372;0;8,787178282;0;3,268115413;1;1;1;;2;0;0;3,294895288;0;0;1;0;;2,67508127;0
169;1000 Brussels;flat;studio;199000;1;37;Super equipped;1;1;;;0;Excellent;1966;5,020086459;0;32;0;4,030675676;1;1;1;;1;0;0;4,063704188;0;0;1;0;;3,2992669;0
170;1000 Brussels;flat;studio;239000;;47;Super equipped;1;1;5;5;0;Normal;1986;6,376866583;1;13,76657931;1;5,120047481;1;1;1;;2;0;0;5,162002617;0;1;1;0;;4,190960656;0
171;1000 Brussels;flat;studio;159000;;37;Partially equipped;1;1;3;5;0;Excellent;1970;5,020086459;0;23;0;6;1;1;1;;2;0;0;4,063704188;0;0;1;0;;3,2992669;0
172;1000 Brussels;flat;studio;168000;;42;Partially equipped;1;1;3;4;0;New;2020;5,698476521;0;12,3020496;1;4,575361579;1;0;1;;4;1;3;4,612853403;0;0;1;0;;3,745113778;0
173;1000 Brussels;flat;studio;163500;;42;Partially equipped;1;1;2;4;0;New;2020;5,698476521;0;12,3020496;1;4,575361579;1;1;1;;4;1;3;4,612853403;0;0;1;0;;3,745113778;0
174;1000 Brussels;flat;studio;159500;;42;Partially equipped;1;1;1;4;0;New;2020;5,698476521;0;12,3020496;0;4,575361579;1;1;1;;4;1;3;4,612853403;0;0;1;0;;3,745113778;0
175;1000 Brussels;flat;studio;199000;;30;Super equipped;1;1;;5;0;Normal;2000;4,070340372;0;8,787178282;0;3,268115413;1;1;1;;2;0;0;3,294895288;0;0;1;0;;2,67508127;0
176;1000 Brussels;flat;studio;249000;;50;Partially equipped;1;1;3;6;0;Excellent;1930;6,78390062;0;14,64529714;0;5,446859022;1;1;1;;3;1;2;5,491492146;0;0;1;0;;4,458468783;0
177;1000 Brussels;flat;studio;175000;;53;Super equipped;1;1;1;3;0;New;2021;7,190934657;0;38;1;5,773670563;1;1;1;;2;0;0;5,820981675;0;1;1;0;;4,72597691;0
178;1000 Brussels;flat;studio;290000;;47;Partially equipped;1;1;;6;0;New;2016;6,376866583;0;13,76657931;0;5,120047481;1;1;1;;2;1;17;5,162002617;0;0;1;0;;4,190960656;0
179;1000 Brussels;flat;studio;220000;;35;Partially equipped;1;1;;6;0;New;2016;4,748730434;0;10,251708;0;3,812801315;1;1;1;;2;0;0;3,844044502;0;0;1;0;;3,120928148;0
180;1000 Brussels;flat;studio;225000;;35;Partially equipped;1;1;;6;0;Excellent;2016;4,748730434;0;10,251708;0;3,812801315;1;1;1;;2;0;0;3,844044502;0;0;1;0;;3,120928148;0
181;1000 Brussels;flat;studio;250000;;42;Super equipped;1;1;;5;0;New;2022;5,698476521;0;27;1;4,575361579;1;1;1;;2;0;;4,612853403;0;1;1;0;;3,745113778;1
182;1000 Brussels;flat;studio;245000;;50;Partially equipped;1;1;1;5;0;New;;6,78390062;0;17;0;7;1;0;1;;2;0;;5,491492146;1;0;1;0;;4,458468783;0
183;1000 Brussels;flat;penthouse;450000;2;101;Super equipped;1;1;6;6;0;Excellent;2013;15;0;29,58350022;1;11,00265522;1;1;1;;2;1;25;11;1;1;1;0;;9,006106942;0
184;1000 Brussels;flat;penthouse;525000;1;114;Partially equipped;1;2;2;3;0;New;1881;15,46729341;0;33,39127747;0;12,41883857;0;0;1;;2;0;0;12,52060209;0;0;0;0;;10,16530883;0
185;1000 Brussels;flat;penthouse;695000;3;180;Partially equipped;1;2;;3;0;Normal;;24,42204223;0;70;0;19,60869248;1;1;1;;2;1;25;19,76937173;0;0;1;0;;16,05048762;0
186;1000 Brussels;flat;penthouse;450000;1;67;Super equipped;1;1;9;9;0;New;2018;16;1;19,62469816;1;7,29879109;1;1;1;;2;1;17;7,358599476;1;1;1;0;;5,974348169;0
187;1000 Brussels;flat;penthouse;305000;1;62;Super equipped;1;1;5;5;0;Normal;2012;20;0;18,16016845;0;6,754105187;1;1;1;;2;0;0;6,809450261;0;1;1;0;;5,528501291;0
188;1000 Brussels;flat;penthouse;1600000;2;220;Partially equipped;2;2;12;12;0;New;2022;23;0;64,4393074;0;23,9661797;1;1;2;;2;1;36;15;0;1;1;0;;19,61726265;1
189;1000 Brussels;flat;penthouse;3500000;3;540;Partially equipped;3;6;41;41;0;Normal;2017;28;0;50;1;58,82607744;1;1;3;;4;1;18;21;0;1;1;0;;19;1
190;1000 Brussels;flat;penthouse;575000;3;169;Partially equipped;1;3;;5;0;New;2020;22,9295841;0;40;0;18,41038349;1;1;2;;3;1;87;18,56124345;0;0;1;0;;15,06962449;0
191;1000 Brussels;flat;penthouse;575000;3;169;Partially equipped;3;3;5;5;0;New;2020;17;0;49,50110432;1;18,41038349;1;1;3;;3;1;87;12;0;1;1;0;;11;0
192;1000 Brussels;flat;penthouse;1600000;2;217;Partially equipped;2;2;12;12;0;New;2022;23;0;63,56058958;0;23,63936816;1;1;2;;2;1;36;15;0;0;1;0;;19,34975452;1
193;1000 Brussels;flat;penthouse;415000;2;97;Super equipped;2;2;4;4;0;New;2021;14;0;34;1;10,5669065;1;1;1;;2;1;60;9;0;1;1;0;;8,649429439;1
194;1000 Brussels;flat;penthouse;420000;1;100;Fully equipped;1;1;3;3;0;Normal;1970;15;0;64;1;20;1;1;1;;2;0;;10,98298429;0;0;1;0;;8,916937566;0
195;1000 Brussels;flat;penthouse;1290000;3;200;Super equipped;2;2;6;6;0;Normal;2016;15;0;56;1;10;0;1;1;East;3;1;;15;1;1;1;0;;10;0
196;1000 Brussels;flat;penthouse;1950000;3;226;Partially equipped;2;4;8;9;0;New;2019;20;0;45;1;24,61980278;1;1;1;;2;1;66;17;1;1;1;0;;14;1
197;1000 Brussels;flat;duplex;229000;1;75;Super equipped;1;1;4;4;0;Excellent;1997;24;0;25;1;8;1;1;1;;2;0;0;8,237238219;1;0;1;1;1000;6,687703175;1
198;1000 Brussels;flat;duplex;285000;5;168;Partially equipped;3;1;2;;0;To be renovated;;22,79390608;0;49,20819838;0;18,30144631;1;0;1;;2;0;0;18,45141361;0;0;1;0;;14,98045511;0
199;1000 Brussels;flat;duplex;325000;2;100;Super equipped;1;2;;2;0;Normal;;13,56780124;0;29,29059427;0;10,89371804;1;0;1;;2;0;0;10,98298429;0;0;1;1;50;8,916937566;0
200;1000 Brussels;flat;duplex;590000;3;130;Partially equipped;1;1;;2;0;Fully renovated;;17,63814161;0;38,07777256;1;14,16183346;1;0;1;;2;1;;14,27787958;1;0;1;1;80;11,59201884;0
201;1000 Brussels;flat;duplex;379000;1;80;Super equipped;1;1;3;3;0;Normal;1997;21;0;25;1;22;1;1;1;;2;0;0;8,786387434;0;0;1;0;;7,133550053;0
202;1000 Brussels;flat;duplex;760000;3;205;Partially equipped;1;1;2;;0;Normal;;27,81399254;0;50;0;22,33212199;1;0;1;South;3;0;0;22,5151178;0;0;1;0;;18,27972201;1
203;1000 Brussels;flat;duplex;760000;3;197;Super equipped;2;3;2;4;0;Excellent;2003;20;0;60;1;16;1;1;1;;2;0;0;20;0;0;1;0;;17;1
204;1000 Brussels;flat;duplex;434000;3;153;Partially equipped;2;1;;5;0;New;2019;20,7587359;0;44,81460924;0;16,66738861;1;0;1;;2;1;53;16,80396597;0;0;1;0;;13,64291448;0
205;1000 Brussels;flat;duplex;429000;3;147;Partially equipped;2;1;;5;0;New;2019;19,94466782;0;43,05717358;0;16,01376552;1;0;1;;2;1;53;16,14498691;0;0;1;0;;13,10789822;0
206;1000 Brussels;flat;duplex;414000;3;145;Partially equipped;2;1;;5;0;New;2019;19,6733118;0;42,4713617;0;15,79589116;1;0;1;;2;1;53;15,92532722;0;0;1;0;;12,92955947;0
207;1000 Brussels;flat;duplex;480000;2;158;Super equipped;1;1;2;3;0;Excellent;;18;0;45;0;8;1;0;1;;2;1;10;12;0;0;1;0;;14,08876135;0
208;1000 Brussels;flat;duplex;349000;2;85;Super equipped;1;1;2;3;0;Excellent;1905;17;0;24,89700513;0;9,259660338;1;0;1;;2;0;0;17;0;0;1;0;;7,579396931;0
209;1000 Brussels;flat;duplex;269000;2;80;Partially equipped;1;1;;5;0;Normal;;10,85424099;0;23,43247542;0;8,714974435;1;0;1;;2;0;0;8,786387434;0;0;1;0;;7,133550053;0
210;1000 Brussels;flat;duplex;730000;2;200;Super equipped;2;2;;3;0;Excellent;1911;286;0;755;1;8;1;0;1;;2;1;12;226;1;0;1;1;250;17,83387513;0
211;1000 Brussels;flat;duplex;765000;3;197;Partially equipped;2;3;2;;0;Excellent;1991;20;0;62;1;21,46062455;1;1;2;;2;0;0;20;1;0;1;0;;169;0
212;1000 Brussels;flat;duplex;685000;4;160;Partially equipped;2;2;3;4;0;Normal;1930;15;0;60;0;17,42994887;1;0;1;;2;0;0;10;0;0;1;0;;10;0
213;1000 Brussels;flat;duplex;990000;3;215;Super equipped;2;3;;4;0;New;2012;20;0;100;1;23,42149379;1;1;1;West;2;1;25;17;1;1;1;1;25;12;0
214;1000 Brussels;flat;duplex;815000;3;210;Partially equipped;1;3;;4;0;To be renovated;1970;28,4923826;0;80;0;22,87680789;1;0;1;North-west;2;0;0;23,06426701;0;0;1;0;;18,72556889;0
215;1000 Brussels;flat;duplex;420000;2;98;Partially equipped;1;1;;;0;Normal;;13,29644522;0;28,70478239;0;10,67584368;1;0;1;;2;1;10;10,76332461;0;0;1;0;;8,738598815;0
216;1000 Brussels;flat;duplex;420000;2;88;Partially equipped;1;1;2;;0;Normal;;11,93966509;0;25,77572296;0;9,586471879;1;0;1;;2;1;5;9,665026177;0;0;1;0;;7,846905058;0
217;1000 Brussels;house;villa;2275000;5;390;Super equipped;3;1;;3;0;Excellent;1920;52,91442484;0;114,2333177;1;42,48550037;0;0;1;;3;1;40;42,83363874;0;0;1;1;;34,77605651;1
218;1000 Brussels;flat;ground-floor;385000;1;65;Super equipped;1;1;;;0;Normal;;8,819070806;0;19,03888628;0;7,080916729;1;0;1;;2;1;25;7,13893979;0;0;1;0;;5,796009418;0
219;1000 Brussels;flat;ground-floor;345000;2;106;Partially equipped;1;1;;;0;Normal;;14,38186931;0;31,04802993;0;11,54734113;1;0;1;;2;0;0;11,64196335;0;0;1;0;;9,45195382;0
220;1000 Brussels;flat;ground-floor;365000;2;112;Not equipped;1;1;;;0;Normal;;15,19593739;0;32,80546559;0;12,20096421;1;0;1;;2;0;0;12,30094241;0;0;1;0;;9,986970074;0
221;1000 Brussels;flat;ground-floor;365000;1;73;Super equipped;1;1;;4;0;New;2022;21;0;35;1;7,952414172;1;1;1;;2;0;0;8,017578534;0;1;1;0;;6,509364423;0
222;1000 Brussels;flat;ground-floor;499000;2;110;Partially equipped;1;1;1;;0;Normal;;14,92458136;0;32,2196537;0;11,98308985;1;0;2;North-east;2;1;20;12,08128272;0;0;1;1;15;9,808631323;0
223;1000 Brussels;flat;ground-floor;399000;2;130;Not equipped;1;1;;;0;Normal;;17,63814161;0;38,07777256;0;14,16183346;1;0;1;;2;0;0;14,27787958;0;0;1;0;;11,59201884;0
224;1000 Brussels;flat;ground-floor;690000;2;170;Partially equipped;1;3;;;0;New;2019;23,06526211;0;49,79401027;0;18,51932068;0;0;2;;2;0;0;18,6710733;0;0;0;0;;15,15879386;0
225;1000 Brussels;flat;ground-floor;345000;2;115;Partially equipped;1;1;;4;0;Normal;;16;0;33,68418342;0;12,52777575;1;0;1;;2;0;0;14;0;0;1;0;;10,2544782;0
226;1000 Brussels;house;residence;330000;6;160;Partially equipped;3;3;;3;0;Normal;1920;10;0;35;1;17,42994887;1;0;3;North-east;2;0;0;13;0;0;1;0;;10;0
227;1000 Brussels;house;residence;469000;6;220;Partially equipped;1;1;;;0;Normal;;29,84916273;0;30;0;23,9661797;0;0;1;;2;0;0;24,16256544;0;0;1;0;;19,61726265;0
228;1000 Brussels;house;residence;855000;9;404;Super equipped;2;4;;;0;To be renovated;1837;12;0;25;1;44,0106209;0;0;1;;2;0;0;8;0;0;1;1;110;25;0
229;1000 Brussels;house;residence;380000;5;140;Partially equipped;2;2;;3;0;Excellent;1971;15;0;30;1;8;0;0;2;;2;1;15;15;0;0;1;0;;15;0
230;1000 Brussels;house;residence;569000;3;123;Partially equipped;1;2;;;0;Normal;;20;0;30;1;10;0;0;2;;2;0;0;20;0;0;1;0;;10,96783321;0
231;1000 Brussels;house;residence;595000;5;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;South;2;0;0;;0;0;1;0;;;0
232;1000 Brussels;house;residence;370000;5;200;Super equipped;2;1;;4;0;Normal;;11;0;40;1;21,78743609;0;0;1;;2;1;6;25;0;0;1;0;;11;0
233;1000 Brussels;house;residence;1820000;4;635;Partially equipped;1;3;;5;0;Excellent;1908;15;0;185,9952736;1;69,17510958;1;0;1;;2;1;15;15;0;0;1;1;220;15;0
234;1000 Brussels;house;residence;380000;4;225;Super equipped;1;1;;;0;To be renovated;;30,52755279;0;30;1;24,5108656;0;0;1;;2;0;0;24,71171466;0;0;1;0;;20,06310952;0
235;1000 Brussels;house;residence;389000;5;160;Partially equipped;1;1;;3;0;To be renovated;;21,70848198;0;46,86495084;0;17,42994887;0;0;1;;2;0;0;17,57277487;0;0;1;1;45;14,26710011;0
236;1000 Brussels;house;residence;695000;3;180;Super equipped;2;2;;2;0;Normal;1899;20;0;45;1;14;0;0;1;South-east;2;0;0;15;0;0;1;1;43;12;0
237;1000 Brussels;house;residence;850000;5;283;Super equipped;2;3;;3;0;Normal;1876;24;0;32;1;15;1;0;2;East;2;1;10;16;0;0;1;0;;15;0
238;1000 Brussels;house;residence;1100000;6;335;Partially equipped;4;5;;3;0;Normal;1930;27;0;98,12349082;1;36,49395545;0;0;4;South;2;0;0;23;0;0;1;1;50;23;0
239;1000 Brussels;house;residence;500000;4;200;Super equipped;2;1;;;0;Normal;;11;0;18;0;21,78743609;0;0;1;;2;0;0;11;0;0;1;0;;18;0
240;1000 Brussels;house;residence;1400000;5;300;Fully equipped;2;1;;;0;Excellent;1928;20;0;70;1;32,68115413;0;0;1;;2;1;20;12;0;0;1;1;;12;1
241;1000 Brussels;house;residence;945000;4;263;Super equipped;2;3;;3;0;Normal;1903;25;0;18;1;18;1;0;2;;2;1;6;18;0;0;1;1;60;15;0
242;1000 Brussels;house;residence;499000;6;220;Partially equipped;1;2;;;0;To be renovated;;29,84916273;0;35;0;23,9661797;0;0;1;South;2;0;0;24,16256544;0;0;1;1;50;19,61726265;0
243;1000 Brussels;house;residence;935000;5;327;Not equipped;2;2;;;0;To be renovated;1899;1;0;95,78024328;1;35,622458;0;0;1;East;2;0;0;35,91435864;0;0;1;1;1;29,15838584;0
244;1000 Brussels;house;residence;1690000;3;400;Super equipped;3;1;;3;0;Normal;;54,27120496;0;117,1623771;0;43,57487218;0;0;1;;2;0;0;43,93193717;0;0;1;0;;35,66775027;0
245;1000 Brussels;house;residence;550000;5;180;Super equipped;1;3;;3;0;Normal;;24,42204223;0;50;0;19,60869248;0;0;3;South-east;2;0;0;19,76937173;0;0;1;0;;16,05048762;0
246;1000 Brussels;house;residence;430000;4;195;Partially equipped;1;1;;;0;Normal;;26,45721242;0;57,11665884;1;21,24275019;0;0;1;;2;0;0;21,41681937;0;0;1;0;;17,38802825;0
247;1000 Brussels;flat;apartment;470000;2;100;Partially equipped;2;2;2;6;0;Normal;2016;16;0;40;1;10;1;1;1;;2;1;3;16;1;0;1;0;;8,916937566;0
248;1000 Brussels;flat;apartment;370000;2;87;Partially equipped;1;1;3;4;0;Normal;1969;16;0;30;1;9,477534698;1;1;1;;2;1;6;10;0;1;1;0;;7,757735683;0
249;1000 Brussels;flat;apartment;285000;2;70;Partially equipped;1;1;3;7;0;Normal;;10;0;20,50341599;0;10;1;0;1;North-west;2;1;3;11;0;0;1;0;;6,241856296;0
250;1000 Brussels;flat;apartment;345000;2;83;Partially equipped;1;1;6;10;0;Normal;;16;0;23;1;9,041785977;1;1;1;;2;1;3;12;0;0;1;0;;7,40105818;0
251;1000 Brussels;flat;apartment;265000;2;70;Partially equipped;1;1;1;4;0;Excellent;2012;12;0;35;0;7,625602631;1;1;1;;2;1;4;10;0;1;1;0;;6,241856296;0
252;1000 Brussels;flat;apartment;1495000;5;255;Super equipped;3;4;;2;0;To be renovated;1951;21;0;44;1;22;1;1;1;;3;1;20;21;0;0;1;1;1200;17;1
253;1000 Brussels;flat;apartment;469000;2;100;Partially equipped;1;2;;3;0;Excellent;;13,56780124;0;25;0;10,89371804;1;0;1;;2;0;0;10,98298429;0;0;1;0;;8,916937566;0
254;1000 Brussels;flat;apartment;249000;1;62;Partially equipped;1;1;2;;0;Excellent;2013;13;0;24;1;6,754105187;1;1;1;;2;1;36;6,809450261;0;0;1;0;;5,528501291;0
255;1000 Brussels;flat;apartment;249000;1;54;Partially equipped;1;1;1;5;0;Fully renovated;;11;1;30;1;4;1;1;1;;2;1;7;5,930811518;0;0;1;0;;4,815146286;0
256;1000 Brussels;flat;apartment;395000;1;102;Super equipped;1;1;;3;0;Normal;1900;13,83915726;0;29,87640616;1;11,11159241;1;1;1;;2;1;5;11,20264398;1;0;1;0;;9,095276318;0
257;1000 Brussels;flat;apartment;275000;1;105;Partially equipped;1;1;2;6;0;Normal;1965;15;0;60;1;11,43840395;1;1;1;;2;0;0;11,53213351;1;0;1;0;;9,362784445;0
258;1000 Brussels;flat;apartment;485000;2;120;Super equipped;2;2;;;0;Normal;2016;16;0;56;1;13,07246165;1;1;1;;3;1;15;13;1;0;1;0;;10,70032508;0
259;1000 Brussels;flat;apartment;365000;1;77;Partially equipped;1;1;1;7;0;Normal;1932;12;0;30;1;8;1;1;1;;2;0;0;8,456897905;1;0;1;0;;6,866041926;0
260;1000 Brussels;flat;apartment;499000;3;125;Super equipped;2;2;;5;0;Normal;;17;0;40;1;15;1;1;1;;2;1;80;15;0;1;1;1;10;12;1
261;1000 Brussels;flat;apartment;249000;3;80;Partially equipped;1;1;;;0;Excellent;;10,85424099;0;23,43247542;0;8,714974435;1;0;1;;2;0;0;8,786387434;0;0;1;0;;7,133550053;0
262;1000 Brussels;flat;apartment;239000;1;50;Fully equipped;1;1;3;8;0;Normal;2013;11;0;18;0;5,446859022;1;1;1;;2;1;4;5,491492146;0;0;1;0;;4,458468783;0
263;1000 Brussels;flat;apartment;140000;1;50;Super equipped;1;1;2;8;0;Normal;1957;6,78390062;0;20;0;5,446859022;1;1;1;;2;0;0;5,491492146;0;0;1;0;;4,458468783;0
264;1000 Brussels;flat;apartment;110000;;35;Partially equipped;1;1;9;;0;Normal;;4,748730434;0;10,251708;0;3,812801315;1;0;1;;2;0;0;3,844044502;0;0;1;0;;3,120928148;0
265;1000 Brussels;flat;apartment;435000;2;100;Super equipped;1;1;;5;0;Normal;;13,56780124;0;40;0;10,89371804;1;1;1;;2;1;8;10,98298429;0;0;1;0;;8,916937566;0
266;1000 Brussels;flat;apartment;252000;1;70;Partially equipped;1;1;2;7;0;Normal;2024;9,497460868;0;20,50341599;0;7,625602631;1;0;1;;2;1;7;7,688089005;0;0;1;0;;6,241856296;0
267;1000 Brussels;flat;apartment;275000;2;77;Partially equipped;1;1;1;7;0;Normal;2024;10,44720695;0;22,55375759;0;8,388162894;1;0;1;;2;1;20;8,456897905;0;0;1;0;;6,866041926;0
268;1000 Brussels;flat;apartment;395000;2;101;Partially equipped;1;1;2;;0;New;1918;14;0;19;0;18;1;1;1;;2;0;0;11;0;0;1;0;;9,006106942;0
269;1000 Brussels;flat;apartment;140000;1;26;Partially equipped;1;1;;6;0;Excellent;2002;9;0;17;1;4;1;1;1;;2;0;0;2,855575916;1;1;1;1;50;2,318403767;0
270;1000 Brussels;flat;apartment;297500;1;73;Super equipped;1;1;1;3;0;Normal;2013;15;0;22;0;8;1;0;1;;2;1;7;8,017578534;0;0;1;0;;6,509364423;1
271;1000 Brussels;flat;apartment;550000;2;100;Super equipped;1;1;1;2;0;Excellent;;11;0;47;1;10,89371804;1;0;1;;2;1;21;35;0;0;1;0;;8,916937566;0
272;1000 Brussels;flat;apartment;299000;2;113;Super equipped;1;1;1;5;0;New;;20;0;40;0;12,30990139;1;1;1;;2;0;0;19;0;0;1;0;;10,07613945;0
273;1000 Brussels;flat;apartment;354600;2;111;Super equipped;1;1;3;4;0;Normal;;15,06025938;0;32,51255964;0;12,09202703;1;0;1;;2;0;0;12,19111256;0;0;1;0;;9,897800699;0
275;1000 Brussels;flat;apartment;315000;2;96;Partially equipped;1;1;4;6;0;Normal;1964;14;0;23;1;8;1;1;1;;2;1;9;9;0;0;1;0;;8,560260064;0
276;1000 Brussels;flat;apartment;219000;2;85;Partially equipped;2;1;1;3;0;To be renovated;;11,53263105;0;24,89700513;0;9,259660338;1;0;1;;2;0;0;9,335536649;0;0;1;0;;7,579396931;0
277;1000 Brussels;flat;apartment;439000;2;105;Super equipped;2;1;;6;0;Fully renovated;2011;14,2461913;0;30,75512399;1;11,43840395;1;1;1;;2;0;;11,53213351;1;0;1;0;;9,362784445;0
278;1000 Brussels;flat;apartment;285000;2;65;Partially equipped;1;1;1;7;0;Normal;1930;17;0;18;1;7,080916729;1;0;1;;2;1;2;11;0;1;1;0;;5,796009418;0
279;1000 Brussels;flat;apartment;445000;2;113;Partially equipped;1;1;3;4;0;Normal;1920;17;0;33,09837153;1;12,30990139;1;1;1;;2;0;0;15;0;1;1;0;;10,07613945;0
280;1000 Brussels;flat;apartment;130000;1;46;Partially equipped;1;1;5;6;0;Normal;2007;11;0;36;0;5,0111103;1;1;1;;2;1;6;5,052172775;0;0;1;0;;4,101791281;1
281;1000 Brussels;flat;apartment;170000;2;86;Partially equipped;1;1;;;0;Fully renovated;1964;11,66830907;0;25,18991108;0;9,368597518;1;0;1;;2;1;6;9,445366492;0;0;1;0;;7,668566307;0
282;1000 Brussels;flat;apartment;395000;2;120;Partially equipped;1;1;10;14;0;To be renovated;1958;10;0;50;1;13,07246165;1;1;1;;2;1;8;17;1;0;1;0;;10,70032508;1
283;1000 Brussels;flat;apartment;220000;1;60;Partially equipped;1;1;;5;0;Normal;1977;8,140680744;1;17,57435656;0;6,536230827;1;1;1;South;2;1;10;6,589790576;0;0;1;0;;5,35016254;1
